variant_id,stop_id
617081,1153
617081,2342
617081,2861
617081,1149
617081,256
617082,2342
617082,2861
617082,1149
617082,256
617086,378
617088,1153
617088,2342
617088,2861
617088,1149
617088,256
617089,255
617089,271
617089,281
617089,378
617091,255
617091,271
617091,281
617092,255
617092,271
617092,281
617092,378
617092,1153
617095,2342
617096,255
617096,2973
617098,255
617098,271
617098,281
617100,481
617100,3526
617100,1175
617100,638
617102,637
617104,638
617105,656
617105,3517
617105,480
617106,481
617106,3526
617106,1175
617108,164
617108,2977
617108,180
617108,256
617110,164
617110,2977
617110,180
617114,1160
617114,651
617114,656
617114,508
617114,3106
617114,509
617114,782
617115,1160
617115,651
617115,656
617115,508
617115,3106
617115,509
617115,782
617116,1160
617116,651
617116,656
617116,508
617117,323
617117,508
617117,3106
617117,509
617117,2816
617117,1175
617117,650
617117,665
617120,1160
617120,651
617121,323
617121,508
617126,3405
617126,3404
617126,3402
617126,3403
617126,864
617126,323
617128,3405
617128,3404
617128,3402
617128,3403
617128,864
617128,323
617130,2275
617131,2276
617131,3415
617140,2863
617140,316
617140,2816
617140,1178
617140,613
617141,1819
617141,617
617141,2815
617141,317
617141,281
617142,620
617142,1819
617142,617
617142,2815
617142,317
617142,281
617143,620
617144,2863
617144,316
617144,2816
617144,1178
617144,613
617144,619
617145,635
617147,1178
617147,613
617147,619
617148,782
617148,952
617148,1782
617148,638
617149,638
617151,636
617151,818
617151,241
617151,494
617151,781
617152,782
617152,952
617152,1782
617152,638
617152,879
617153,637
617156,256
617156,1142
617156,824
617156,639
617158,284
617158,2861
617158,1149
617158,256
617158,205
617158,1142
617158,824
617160,666
617160,212
617160,255
617160,271
617160,2863
617162,639
617162,620
617163,635
617163,637
617164,637
617167,619
617167,637
617168,2173
617169,639
617169,620
617170,667
617170,3413
617170,639
617170,620
617172,2172
617174,706
617174,647
617174,639
617174,620
617174,1248
617174,711
617174,2305
617175,51
617175,2274
617175,3415
617175,2828
617175,613
617175,619
617175,638
617175,700
617175,705
617176,619
617176,638
617177,51
617177,2274
617177,3415
617177,2828
617177,613
617177,619
617177,638
617178,706
617178,647
617178,637
617179,647
617179,637
617180,639
617180,620
617180,1248
617180,711
617180,2305
617181,2305
617182,638
617182,700
617183,638
617183,700
617183,705
617184,637
617184,656
617184,242
617184,255
617186,637
617187,636
617188,656
617188,242
617188,255
617189,256
617189,240
617189,1175
617189,1165
617190,445
617190,2119
617190,319
617190,2855
617190,255
617191,256
617191,1151
617191,318
617191,447
617192,1151
617192,318
617192,447
617192,27
617193,318
617193,447
617194,256
617195,26
617195,445
617195,2119
617195,319
617196,26
617196,445
617196,2119
617196,319
617197,26
617197,445
617197,2119
617197,319
617198,445
617198,2119
617198,319
617199,255
617201,255
617202,255
617203,256
617203,244
617204,256
617207,613
617208,255
617211,251
617211,1759
617211,1142
617211,216
617211,226
617211,240
617212,251
617212,1759
617212,1142
617212,216
617212,226
617212,240
617213,251
617213,1759
617213,1142
617213,216
617213,226
617213,240
617214,818
617214,241
617215,212
617215,3547
617215,2884
617215,2972
617216,251
617216,1759
617216,1142
617217,978
617217,952
617218,636
617218,818
617218,508
617218,3106
617218,509
617220,509
617220,2816
617220,1782
617220,638
617221,509
617221,396
617222,782
617223,864
617223,323
617223,508
617223,3106
617223,509
617223,2816
617223,1782
617223,638
617227,1819
617227,617
617227,1330
617228,1248
617228,711
617229,3415
617229,2828
617229,613
617231,94
617231,1125
617231,216
617231,226
617231,240
617232,94
617232,1125
617232,216
617232,226
617233,94
617233,1125
617233,216
617233,226
617234,3136
617234,94
617234,1125
617234,216
617234,226
617235,3136
617235,94
617235,1125
617235,216
617235,226
617236,242
617236,884
617236,217
617236,115
617236,91
617236,3136
617237,242
617237,884
617237,217
617237,115
617237,91
617238,242
617238,884
617238,217
617238,115
617238,91
617238,3136
617240,115
617240,91
617240,3136
617242,788
617242,216
617242,226
617242,240
617242,1330
617242,3107
617242,447
617242,1249
617242,3134
617243,508
617243,3107
617243,447
617243,1249
617243,3134
617244,788
617244,216
617244,226
617244,240
617244,1330
617244,3107
617245,788
617245,2554
617246,788
617246,216
617246,226
617246,240
617246,1330
617247,788
617247,216
617247,226
617247,240
617247,1330
617250,216
617250,226
617250,240
617250,1330
617252,469
617252,3132
617252,2119
617252,3104
617252,547
617252,242
617252,884
617252,217
617253,2119
617253,3104
617253,547
617253,242
617253,884
617253,217
617253,2479
617254,3134
617254,3132
617254,2119
617254,509
617254,547
617254,1175
617256,3134
617256,3132
617256,2119
617256,3104
617256,547
617256,242
617256,884
617256,217
617256,2479
617257,2119
617257,3104
617257,547
617257,242
617257,884
617257,217
617257,788
617259,547
617259,242
617259,884
617259,217
617259,788
617260,788
617260,2554
617264,1901
617264,604
617264,711
617266,3415
617266,2828
617266,603
617266,1900
617267,1248
617267,711
617268,711
617270,3415
617270,2828
617270,613
617273,603
617273,1900
617277,2273
617277,2305
617278,1149
617278,251
617279,55
617279,2796
617279,2274
617279,2304
617279,3415
617279,2828
617279,3239
617279,1740
617279,1330
617279,2954
617279,508
617279,3102
617279,2861
617279,1149
617279,251
617280,55
617280,2274
617280,2304
617280,3415
617280,2828
617281,2274
617281,2304
617281,3415
617281,2828
617281,637
617282,55
617282,2796
617282,2274
617282,2304
617282,3415
617282,2828
617282,637
617283,2884
617283,271
617283,2863
617283,3102
617283,509
617283,2953
617283,546
617283,1741
617283,711
617283,2273
617283,2305
617283,2796
617284,2861
617284,1906
617284,1149
617284,251
617286,2855
617287,786
617287,116
617288,786
617288,116
617288,788
617289,786
617289,1142
617290,1901
617290,604
617290,711
617290,2305
617292,711
617292,2305
617293,603
617293,1900
617294,2274
617294,3415
617294,2828
617295,891
617295,1138
617295,3412
617295,211
617295,240
617295,508
617295,3104
617295,509
617295,546
617295,27
617296,891
617296,1138
617296,3412
617296,211
617296,240
617296,508
617297,509
617297,546
617297,27
617298,1138
617298,3412
617298,211
617298,240
617300,26
617300,1330
617300,508
617300,3104
617300,509
617300,242
617300,212
617300,3416
617300,1251
617301,509
617301,242
617301,212
617301,3416
617301,1251
617302,26
617302,1330
617302,508
617303,26
617303,1330
617303,3517
617303,545
617303,543
617303,1175
617304,553
617304,1740
617304,1330
617304,508
617304,3103
617304,480
617307,803
617307,553
617307,1740
617307,1330
617307,508
617308,509
617310,2528
617310,481
617310,3103
617310,509
617310,546
617310,1743
617310,554
617311,2528
617311,481
617311,509
617311,547
617314,3561
617314,553
617314,1740
617314,1330
617314,508
617317,509
617318,3008
617318,891
617318,1138
617318,211
617318,240
617318,508
617319,3561
617319,553
617319,804
617319,637
617324,3105
617324,509
617324,547
617325,582
617325,568
617325,575
617326,582
617326,568
617326,575
617326,1740
617326,874
617326,613
617327,576
617327,567
617329,582
617329,568
617335,1819
617335,1743
617343,977
617343,1312
617344,241
617344,494
617345,494
617346,1312
617349,255
617349,261
617349,179
617349,165
617351,164
617351,2977
617351,180
617351,262
617351,256
617353,164
617353,2977
617353,180
617353,262
617353,256
617355,242
617355,884
617355,217
617355,2479
617355,115
617356,114
617356,788
617356,216
617356,226
617357,114
617357,788
617357,216
617357,226
617357,952
617357,1782
617359,818
617359,242
617359,884
617359,217
617359,2479
617359,115
617363,271
617363,281
617365,864
617365,323
617365,508
617365,3106
617366,864
617366,323
617366,508
617366,3106
617366,509
617366,2816
617366,1782
617366,638
617372,1901
617372,613
617373,1901
617373,613
617380,635
617380,1892
617380,603
617380,1900
617381,1892
617381,603
617381,1900
617382,1892
617382,603
617382,1900
617383,620
617385,635
617387,1125
617387,114
617387,211
617387,240
617388,1125
617388,114
617389,242
617389,212
617389,115
617389,1025
617390,115
617390,1025
617396,91
617396,798
617396,994
617398,115
617398,1139
617398,981
617398,799
617398,1025
617402,1160
617402,639
617402,620
617402,1892
617402,568
617403,1160
617403,3413
617403,639
617403,620
617403,1892
617403,567
617404,568
617404,1189
617404,613
617404,619
617404,637
617404,644
617404,1329
617404,665
617416,568
617416,613
617416,619
617416,637
617416,644
617417,567
617417,613
617417,619
617417,637
617417,644
617418,1160
617420,1329
617420,665
617423,638
617425,637
617425,666
617425,212
617425,195
617425,179
617427,637
